country,variable,percentile,year,value,age,pop,country_code,country_name
DE,sptincj992,p90p100,2004,0.3213,992,j,DE,Germany
DE,sptincj992,p90p100,2005,0.3409,992,j,DE,Germany
DE,sptincj992,p90p100,2006,0.3466,992,j,DE,Germany
DE,sptincj992,p90p100,2007,0.362,992,j,DE,Germany
DE,sptincj992,p90p100,2008,0.3584,992,j,DE,Germany
DE,sptincj992,p90p100,2009,0.3641,992,j,DE,Germany
DE,sptincj992,p90p100,2010,0.3588,992,j,DE,Germany
DE,sptincj992,p90p100,2011,0.3602,992,j,DE,Germany
DE,sptincj992,p90p100,2012,0.3558,992,j,DE,Germany
DE,sptincj992,p90p100,2013,0.371,992,j,DE,Germany
DE,sptincj992,p90p100,2014,0.375,992,j,DE,Germany
DE,sptincj992,p90p100,2015,0.3745,992,j,DE,Germany
DE,sptincj992,p90p100,2016,0.3732,992,j,DE,Germany
DE,sptincj992,p90p100,2017,0.3703,992,j,DE,Germany
DE,sptincj992,p90p100,2018,0.3667,992,j,DE,Germany
DE,sptincj992,p90p100,2019,0.368,992,j,DE,Germany
DE,sptincj992,p90p100,2020,0.3669,992,j,DE,Germany
DE,sptincj992,p90p100,2021,0.3669,992,j,DE,Germany
DE,sptincj992,p90p100,2022,0.3669,992,j,DE,Germany
DE,sptincj992,p90p100,2023,0.3669,992,j,DE,Germany
IN,sptincj992,p90p100,1820,0.48,992,j,IN,India
IN,sptincj992,p90p100,1850,0.5,992,j,IN,India
IN,sptincj992,p90p100,1880,0.546,992,j,IN,India
IN,sptincj992,p90p100,1900,0.5376000000000001,992,j,IN,India
IN,sptincj992,p90p100,1910,0.448,992,j,IN,India
IN,sptincj992,p90p100,1920,0.5329,992,j,IN,India
IN,sptincj992,p90p100,1930,0.4777,992,j,IN,India
IN,sptincj992,p90p100,1940,0.5067,992,j,IN,India
IN,sptincj992,p90p100,1950,0.3517,992,j,IN,India
IN,sptincj992,p90p100,1951,0.3668,992,j,IN,India
IN,sptincj992,p90p100,1952,0.361,992,j,IN,India
IN,sptincj992,p90p100,1953,0.3604,992,j,IN,India
IN,sptincj992,p90p100,1954,0.3788,992,j,IN,India
IN,sptincj992,p90p100,1955,0.3956,992,j,IN,India
IN,sptincj992,p90p100,1956,0.3925,992,j,IN,India
IN,sptincj992,p90p100,1957,0.3865,992,j,IN,India
IN,sptincj992,p90p100,1958,0.3877,992,j,IN,India
IN,sptincj992,p90p100,1959,0.3763,992,j,IN,India
IN,sptincj992,p90p100,1960,0.3693,992,j,IN,India
IN,sptincj992,p90p100,1961,0.3716,992,j,IN,India
IN,sptincj992,p90p100,1962,0.3694,992,j,IN,India
IN,sptincj992,p90p100,1963,0.3455,992,j,IN,India
IN,sptincj992,p90p100,1964,0.3551,992,j,IN,India
IN,sptincj992,p90p100,1965,0.359,992,j,IN,India
IN,sptincj992,p90p100,1966,0.3622,992,j,IN,India
IN,sptincj992,p90p100,1967,0.358,992,j,IN,India
IN,sptincj992,p90p100,1968,0.3515,992,j,IN,India
IN,sptincj992,p90p100,1969,0.3618,992,j,IN,India
IN,sptincj992,p90p100,1970,0.3653,992,j,IN,India
IN,sptincj992,p90p100,1971,0.3443,992,j,IN,India
IN,sptincj992,p90p100,1972,0.3411,992,j,IN,India
IN,sptincj992,p90p100,1973,0.34,992,j,IN,India
IN,sptincj992,p90p100,1974,0.3404,992,j,IN,India
IN,sptincj992,p90p100,1975,0.3416,992,j,IN,India
IN,sptincj992,p90p100,1976,0.3437,992,j,IN,India
IN,sptincj992,p90p100,1977,0.3416,992,j,IN,India
IN,sptincj992,p90p100,1978,0.3369,992,j,IN,India
IN,sptincj992,p90p100,1979,0.3225,992,j,IN,India
IN,sptincj992,p90p100,1980,0.315,992,j,IN,India
IN,sptincj992,p90p100,1981,0.3071,992,j,IN,India
IN,sptincj992,p90p100,1982,0.3005,992,j,IN,India
IN,sptincj992,p90p100,1983,0.3528,992,j,IN,India
IN,sptincj992,p90p100,1984,0.3338,992,j,IN,India
IN,sptincj992,p90p100,1985,0.3479,992,j,IN,India
IN,sptincj992,p90p100,1986,0.3507,992,j,IN,India
IN,sptincj992,p90p100,1987,0.3447,992,j,IN,India
IN,sptincj992,p90p100,1988,0.3538,992,j,IN,India
IN,sptincj992,p90p100,1989,0.3541,992,j,IN,India
IN,sptincj992,p90p100,1990,0.3349,992,j,IN,India
IN,sptincj992,p90p100,1991,0.341,992,j,IN,India
IN,sptincj992,p90p100,1992,0.3506,992,j,IN,India
IN,sptincj992,p90p100,1993,0.3671,992,j,IN,India
IN,sptincj992,p90p100,1994,0.3824,992,j,IN,India
IN,sptincj992,p90p100,1995,0.383,992,j,IN,India
IN,sptincj992,p90p100,1996,0.3794,992,j,IN,India
IN,sptincj992,p90p100,1997,0.3874,992,j,IN,India
IN,sptincj992,p90p100,1998,0.3924,992,j,IN,India
IN,sptincj992,p90p100,1999,0.3949,992,j,IN,India
IN,sptincj992,p90p100,2000,0.3987,992,j,IN,India
IN,sptincj992,p90p100,2001,0.4095,992,j,IN,India
IN,sptincj992,p90p100,2002,0.4206,992,j,IN,India
IN,sptincj992,p90p100,2003,0.4318,992,j,IN,India
IN,sptincj992,p90p100,2004,0.4432,992,j,IN,India
IN,sptincj992,p90p100,2005,0.4548,992,j,IN,India
IN,sptincj992,p90p100,2006,0.4676,992,j,IN,India
IN,sptincj992,p90p100,2007,0.4807,992,j,IN,India
IN,sptincj992,p90p100,2008,0.4941,992,j,IN,India
IN,sptincj992,p90p100,2009,0.5078,992,j,IN,India
IN,sptincj992,p90p100,2010,0.5217,992,j,IN,India
IN,sptincj992,p90p100,2011,0.5414,992,j,IN,India
IN,sptincj992,p90p100,2012,0.55,992,j,IN,India
IN,sptincj992,p90p100,2013,0.5523,992,j,IN,India
IN,sptincj992,p90p100,2014,0.561,992,j,IN,India
IN,sptincj992,p90p100,2015,0.5674,992,j,IN,India
IN,sptincj992,p90p100,2016,0.5820000000000001,992,j,IN,India
IN,sptincj992,p90p100,2017,0.5884,992,j,IN,India
IN,sptincj992,p90p100,2018,0.5785,992,j,IN,India
IN,sptincj992,p90p100,2019,0.5759000000000001,992,j,IN,India
IN,sptincj992,p90p100,2020,0.5680000000000001,992,j,IN,India
IN,sptincj992,p90p100,2021,0.5698,992,j,IN,India
IN,sptincj992,p90p100,2022,0.5768,992,j,IN,India
IN,sptincj992,p90p100,2023,0.5768,992,j,IN,India
ID,sptincj992,p90p100,1820,0.4117,992,j,ID,Indonesia
ID,sptincj992,p90p100,1850,0.4161,992,j,ID,Indonesia
ID,sptincj992,p90p100,1880,0.4204,992,j,ID,Indonesia
ID,sptincj992,p90p100,1900,0.4247,992,j,ID,Indonesia
ID,sptincj992,p90p100,1910,0.4334,992,j,ID,Indonesia
ID,sptincj992,p90p100,1920,0.4334,992,j,ID,Indonesia
