Year,Country,PerAdultIncome,WealthInequality,IncomeInequality,WealthToIncomeRatio,GDP,Population,NetPersonalWealth,NationalIncome
1995,Argentina,72410.8213,0.6419,0.6419,3.355870485305786,3246941.8,35070020,0.6186,21577.3592
1996,Argentina,75215.2402,0.6419,0.6419,3.358286619186401,3383565.3,35513793,0.6186,22396.9085
1997,Argentina,79763.7347,0.6419,0.6419,3.330599546432495,3613854.8,35947791,0.6186,23948.7617
1998,Argentina,83478.5061,0.6419,0.6419,3.415269374847412,3709134.5,36372860,0.6187,24442.7282
1999,Argentina,80222.4259,0.6419,0.6419,3.471240758895874,3542473.8,36794682,0.6186,23110.5914
2000,Argentina,78538.8461,0.6419,0.6419,3.48086404800415,3474924.5,37213984,0.6186,22563.0329
2001,Argentina,73752.4921,0.6649,0.6649,3.491699695587158,3285456.3,37624825,0.6288,21122.2329
2002,Argentina,38726.1786,0.6711,0.6711,2.217896699905396,2896382.5,38029349,0.6354000000000001,17460.7682
2003,Argentina,49135.7583,0.6239,0.6239,2.574233770370483,3119933.8,38424282,0.6136,19087.5279
2004,Argentina,57029.2527,0.6074,0.6074,2.773689985275269,3367328.0,38815916,0.6031000000000001,20560.7884
2005,Argentina,74612.0089,0.5972000000000001,0.5972000000000001,3.301644086837769,3627925.5,39216789,0.5971000000000001,22598.4414
2006,Argentina,84853.9898,0.5839,0.5839,3.51187801361084,3879766.8,39622115,0.5942000000000001,24161.9976
2007,Argentina,91043.8136,0.5933,0.5933,3.46683406829834,4187543.5,40016763,0.6001000000000001,26261.3688
2008,Argentina,95722.0466,0.5929,0.5929,3.560554981231689,4313525.0,40424148,0.6004,26884.025
2009,Argentina,93952.3106,0.5740000000000001,0.5740000000000001,3.856239795684814,4015449.3,40854831,0.5917,24363.7112
2010,Argentina,101902.6336,0.5761000000000001,0.5761000000000001,3.832812309265137,4375568.0,41288694,0.5947,26586.9112
2011,Argentina,110736.2266,0.5602,0.5602,3.946430444717407,4589141.0,41730660,0.5911000000000001,28059.8449
2012,Argentina,117015.2221,0.5415,0.5415,4.272304534912109,4495601.0,42161721,0.5863,27389.2497
2013,Argentina,117733.666,0.5463,0.5463,4.236940860748291,4558252.0,42582455,0.5875,27787.4236
2014,Argentina,114335.3334,0.5555,0.5555,4.293646812438965,4398097.5,43024071,0.5877,26628.9571
2015,Argentina,107151.0747,0.5645,0.5645,3.949386119842529,4471153.5,43477012,0.5924,27131.0712
2016,Argentina,99673.1886,0.5734,0.5734,3.821924924850464,4335923.5,43900313,0.5995,26079.3154
2017,Argentina,105149.9242,0.5543,0.5543,3.961230278015137,4419011.0,44288894,0.5926,26544.7653
2018,Argentina,90326.6729,0.5605,0.5605,3.587002992630005,4268090.5,44654882,0.5937,25181.6553
2019,Argentina,83674.0199,0.5807,0.5807,3.447241544723511,4153059.5,44973465,0.6021000000000001,24272.7464
2020,Argentina,79867.3847,0.6001000000000001,0.6001000000000001,3.69951868057251,3723786.5,45191965,0.6017,21588.5889
2021,Argentina,98022.5131,0.5612,0.5612,4.047760009765625,4111962.5,45312281,0.5943,24216.4837
2022,Argentina,95319.9082,0.55,0.55,3.759875774383545,4306668.0,45407904,0.5931000000000001,25351.8772
2023,Argentina,85468.4127,0.55,0.55,3.479147911071777,4226943.0,45538401,0.5933,24565.9029
1995,Australia,165744.0626,0.4587,0.4587,4.907835960388184,62975.0,18095344,0.5748,33771.2863
1996,Australia,167104.6492,0.4566,0.4566,4.786798000335693,64626.2,18305307,0.5749000000000001,34909.483
1997,Australia,179060.831,0.455,0.455,4.950192928314209,66677.3,18504912,0.5747,36172.472
1998,Australia,188779.2321,0.4624,0.4624,5.032496452331543,69212.6,18701717,0.5749000000000001,37512.0229
1999,Australia,203234.7656,0.465,0.465,5.2405104637146,71526.6,18909981,0.5749000000000001,38781.5026
2000,Australia,214625.3077,0.468,0.468,5.430952548980713,72801.3,19132471,0.5753,39518.8858
2001,Australia,221725.0605,0.4611,0.4611,5.547300815582275,74040.8,19365433,0.5752,39969.9194
2002,Australia,233163.1695,0.4754,0.4754,5.680331230163574,75781.1,19595355,0.5759000000000001,41047.4729
2003,Australia,247780.8762,0.4706,0.4706,5.906773567199707,77669.1,19819454,0.5758,41948.5926
2004,Australia,268475.9296,0.4749,0.4749,6.267394542694092,79666.6,20046677,0.5766,42836.9205
2005,Australia,279248.764,0.4814000000000001,0.4814000000000001,6.453241348266602,81029.40000000001,20294490,0.5771000000000001,43272.6512
2006,Australia,292934.2714,0.4824,0.4824,6.683138847351074,82567.70000000001,20590559,0.5773,43831.8476
2007,Australia,310755.6909,0.4814000000000001,0.4814000000000001,6.971146583557129,84051.8,20954549,0.5777,44577.4271
2008,Australia,303015.4419,0.4879,0.4879,6.741151809692383,84614.6,21370589,0.5780000000000001,44950.0984
2009,Australia,281457.1233,0.4885,0.4885,6.32871675491333,84583.3,21783011,0.5797,44473.0071
2010,Australia,299172.512,0.4869,0.4869,6.681353092193604,85233.8,22141581,0.5789000000000001,44777.2179
2011,Australia,289671.0998,0.4869,0.4869,6.337889671325684,86708.3,22479775,0.5798,45704.6796
2012,Australia,278884.0522,0.4876,0.4876,6.030643463134766,87980.8,22852644,0.5802,46244.4986
2013,Australia,290552.5105,0.4879,0.4879,6.236470222473145,88763.6,23236270,0.5803,46589.2646
2014,Australia,312581.856,0.4883,0.4883,6.687961101531982,89498.8,23595601,0.5811000000000001,46737.9825
2015,Australia,340974.0923,0.4897,0.4897,7.277778625488281,90379.7,23948002,0.5794,46851.4042
2016,Australia,344053.2024,0.4829,0.4829,7.257532119750977,91248.5,24329963,0.5776,47406.384
2017,Australia,363446.9385,0.4876,0.4876,7.6495361328125,92110.2,24731038,0.5796,47512.2727
2018,Australia,362461.5816,0.4798,0.4798,7.572235107421875,92991.9,25119706,0.5806,47867.1774
2019,Australia,353256.7524,0.4824,0.4824,7.456412792205811,92482.3,25482714,0.5800000000000001,47376.2519
2020,Australia,359419.3786,0.4824,0.4824,7.473608016967773,92372.3,25743791,0.5785,48091.7941
2021,Australia,402332.482,0.4824,0.4824,8.173782348632812,94601.7,25956417,0.5813,49222.3156
2022,Australia,421150.7238,0.4824,0.4824,8.595335006713867,97096.6,26200984,0.5819,48997.6042
2023,Australia,431833.8252,0.4824,0.4824,8.75920295715332,98162.8,26451124,0.5810000000000001,49300.5832
1995,Austria,153688.8052,0.442,0.442,3.947289228439331,38741.0,7950322,0.6068,38935.2838
1996,Austria,166302.0969,0.4432,0.4432,4.166384220123291,39598.5,7960914,0.607,39915.18
1997,Austria,172588.3662,0.4177,0.4177,4.277846336364746,40382.4,7969803,0.6076,40344.6823
1998,Austria,183810.6758,0.4207,0.4207,4.411207675933838,41783.2,7978466,0.6083000000000001,41669.0192
1999,Austria,188539.0305,0.4061,0.4061,4.422849655151367,43185.7,7993892,0.6096,42628.4021
2000,Austria,195732.8981,0.4486,0.4486,4.435908317565918,44537.4,8012928,0.6084,44124.6857
2001,Austria,202087.3627,0.4104,0.4104,4.586115837097168,44937.5,8042233,0.6074,44065.0605
2002,Austria,205267.9227,0.4484,0.4484,4.587869644165039,45456.9,8081636,0.6082000000000001,44741.4514
2003,Austria,210681.9677,0.4296,0.4296,4.696252822875977,45653.5,8122602,0.611,44861.7048
2004,Austria,218361.6808,0.409,0.409,4.76061487197876,46610.2,8173491,0.6104,45868.405
2005,Austria,222900.037,0.4258,0.4258,4.829038143157959,47333.4,8229204,0.6138,46158.2347
2006,Austria,237601.4886,0.4447,0.4447,4.958755493164063,48727.4,8269898,0.6155,47915.5383
2007,Austria,245534.7458,0.4268,0.4268,4.973991394042969,50378.9,8296952,0.6127,49363.6841
2008,Austria,251448.8588,0.4277,0.4277,5.02296257019043,50953.10000000001,8323253,0.6145,50059.859
2009,Austria,242541.6315,0.4207,0.4207,5.176297187805176,48906.8,8345066,0.6115,46856.233
2010,Austria,245977.6501,0.4234,0.4234,5.116025924682617,49686.0,8365092,0.6123000000000001,48079.8268
2011,Austria,243951.7594,0.4149,0.4149,4.982926368713379,50966.5,8393270,0.6081,48957.5214
2012,Austria,239084.1879,0.3978,0.3978,4.920070171356201,51080.10000000001,8431601,0.6067,48593.6615
2013,Austria,237997.9874,0.3971,0.3971,4.93892765045166,50793.10000000001,8481406,0.6043000000000001,48188.2281
2014,Austria,242812.1332,0.4132,0.4132,5.081855773925781,50731.7,8547817,0.6009,47780.2419
2015,Austria,242520.8447,0.4105,0.4105,5.145736217498779,50675.9,8644039,0.6055,47130.4726
2016,Austria,251335.7167,0.4172,0.4172,5.24075984954834,51128.8,8737915,0.6054,47957.8413
2017,Austria,252157.6151,0.4048,0.4048,5.248256206512451,51921.9,8798778,0.6107,48046.0027
2018,Austria,257978.3699,0.408,0.408,5.270800113677979,52923.4,8841650,0.613,48944.8487
2019,Austria,262503.6888,0.4007,0.4007,5.30322265625,53453.9,8880876,0.6127,49498.8894
2020,Austria,266683.1996,0.4186,0.4186,5.840620517730713,49681.5,8921405,0.6147,45660.0813
2021,Austria,277815.0684,0.4186,0.4186,5.793139934539795,51523.4,8967057,0.618,47955.8355
2022,Austria,279306.3376,0.4186,0.4186,5.678218841552734,53418.3,9064677,0.6175,49189.0934
2023,Austria,275209.7917,0.4186,0.4186,5.703818798065186,52638.10000000001,9130429,0.6187,48250.0414
1995,Bangladesh,10471.2942,0.5207,0.5207,3.760047912597656,62340.2,122600370,0.5965,2784.8836
1996,Bangladesh,10974.4793,0.5208,0.5208,3.875978946685791,64275.4,124862179,0.5961000000000001,2831.4075
1997,Bangladesh,11987.1989,0.5213,0.5213,4.138934135437012,66459.40000000001,127198069,0.5959,2896.2036
1998,Bangladesh,12977.1593,0.5209,0.5209,4.390122890472412,68498.1,129622332,0.5955,2955.9898
1999,Bangladesh,14618.42,0.5228,0.5228,4.837089538574219,70832.3,132108065,0.5955,3022.1514
2000,Bangladesh,14966.8139,0.5233,0.5233,4.838966369628906,73439.40000000001,134544304,0.5954,3092.9774
2001,Bangladesh,16451.9581,0.5241,0.5241,5.214832782745361,75726.90000000001,136805810,0.5956,3154.839
2002,Bangladesh,16898.8288,0.5282,0.5282,5.221017360687256,78197.5,138933658,0.5965,3236.6932
2003,Bangladesh,17361.96,0.5337000000000001,0.5337000000000001,5.188147068023682,81524.6,140970351,0.5975,3346.4656
2004,Bangladesh,17934.1276,0.5346000000000001,0.5346000000000001,5.154763698577881,85341.70000000001,142902856,0.598,3479.1367
2005,Bangladesh,19629.2296,0.5365,0.5365,5.443145275115967,89804.40000000001,144715786,0.5988,3606.2298
2006,Bangladesh,20288.9335,0.5332,0.5332,5.368032932281494,95567.9,146405973,0.5972000000000001,3779.5842
2007,Bangladesh,20752.3463,0.5313,0.5313,5.154616355895996,102548.4,147989278,0.5965,4025.9727
2008,Bangladesh,22363.2419,0.5195000000000001,0.5195000000000001,5.255704402923584,109039.2,149474264,0.5946,4255.0404
2009,Bangladesh,23263.0368,0.5137,0.5137,5.207046031951904,115862.2,150873714,0.5936,4467.6062
2010,Bangladesh,25983.0628,0.5158,0.5158,5.474249362945557,124035.0,152201981,0.5936,4746.4164
2011,Bangladesh,28081.9028,0.5106,0.5106,5.549827575683594,133289.5,153591076,0.5928,5059.9581
2012,Bangladesh,29440.82,0.5089,0.5089,5.493149757385254,142796.8,155070101,0.5924,5359.5513
2013,Bangladesh,29980.8262,0.5068,0.5068,5.298421382904053,152698.1,156532141,0.5922000000000001,5658.4441
2014,Bangladesh,32326.7552,0.5034000000000001,0.5034000000000001,5.375208854675293,163818.8,157964929,0.5916,6014.0464
2015,Bangladesh,35653.7228,0.4984,0.4984,5.531040668487549,176678.7,159383179,0.5908,6446.1143
2016,Bangladesh,37814.467,0.4971,0.4971,5.536533832550049,188607.5,160811932,0.5904,6829.9898
2017,Bangladesh,40982.6699,0.4973,0.4973,5.687671661376953,200089.8,162186147,0.5905,7205.5256
2018,Bangladesh,45004.0847,0.4973,0.4973,5.874705791473389,213498.2,163523103,0.5904,7660.6532
2019,Bangladesh,46131.8445,0.4973,0.4973,5.820292949676514,223434.8,164913055,0.5904,7926.0356
2020,Bangladesh,51152.9344,0.4973,0.4973,6.242528915405273,233232.4,166298024,0.5904,8194.2649
2021,Bangladesh,53821.424,0.4973,0.4973,6.209990501403809,247649.2,167658854,0.5904,8666.9097
2022,Bangladesh,59785.7185,0.4973,0.4973,6.557487487792969,262528.9,169384897,0.5904,9117.1692
2023,Bangladesh,61582.2721,0.4973,0.4973,6.524812698364258,274967.2,171466990,0.5904,9438.1679
1995,Belgium,165691.3277,0.442,0.442,4.293112754821777,34839.1,10137265,0.5255000000000001,38594.6848
1996,Belgium,168205.0341,0.4465,0.4465,4.319876670837402,35231.1,10156969,0.5259,38937.4151
1997,Belgium,177269.7714,0.4424,0.4424,4.402827739715576,36479.6,10181464,0.5258,40262.6708
1998,Belgium,186497.4492,0.4485,0.4485,4.554859161376953,37116.1,10203182,0.5256000000000001,40944.6849
1999,Belgium,202215.3663,0.4444,0.4444,4.804275512695313,38342.8,10226682,0.5264,42090.7252
2000,Belgium,214961.0077,0.4521,0.4521,4.92786979675293,39670.7,10251717,0.5256000000000001,43621.5233
2001,Belgium,219488.5896,0.4473,0.4473,5.068175792694092,39969.3,10287004,0.5257000000000001,43307.2262
2002,Belgium,218446.23,0.4397,0.4397,5.001777648925781,40470.7,10332973,0.5254,43673.6987
2003,Belgium,220142.4577,0.4451,0.4451,5.053343296051025,40720.3,10376260,0.5254,43563.6995
2004,Belgium,234437.0868,0.439,0.439,5.270650863647461,41992.2,10421292,0.5258,44479.6893
2005,Belgium,250623.9126,0.4337,0.4337,5.533281326293945,42731.0,10478886,0.5258,45293.913
2006,Belgium,265495.7263,0.434,0.434,5.767812728881836,43532.7,10548442,0.5269,46030.5917
2007,Belgium,274036.9861,0.4374,0.4374,5.788862705230713,44806.10000000001,10625493,0.5277000000000001,47338.6151
2008,Belgium,274127.3597,0.4204,0.4204,5.80884313583374,44652.4,10709708,0.5268,47191.3751
2009,Belgium,271109.227,0.4211,0.4211,6.089000225067139,43332.4,10812935,0.5258,44524.3974
2010,Belgium,277159.4696,0.4302,0.4302,6.102767944335938,44069.4,10936626,0.5264,45415.4004
2011,Belgium,283726.3925,0.4259,0.4259,6.32113790512085,44402.10000000001,11038631,0.5224,44885.3172
2012,Belgium,285697.4745,0.434,0.434,6.227139949798584,44452.9,11107518,0.5103,45879.4265
2013,Belgium,286690.435,0.4304,0.4304,6.222437858581543,44445.9,11160276,0.5047,46073.6723
2014,Belgium,293049.0391,0.4383,0.4383,6.329815864562988,44946.8,11210119,0.5085000000000001,46296.6384
2015,Belgium,300285.6262,0.4387,0.4387,6.434866905212402,45599.10000000001,11275335,0.5162,46665.4086
2016,Belgium,304930.6747,0.4358,0.4358,6.490638256072998,45942.9,11332701,0.5178,46980.0886
2017,Belgium,305425.0487,0.433,0.433,6.413673400878906,46507.0,11376581,0.5208,47620.9368
2018,Belgium,303424.6718,0.4331,0.4331,6.306962490081787,47125.3,11428605,0.5217,48109.471
2019,Belgium,305122.1441,0.4343,0.4343,6.229164600372314,47921.2,11490618,0.5223,48982.8588
2020,Belgium,309991.7861,0.4322,0.4322,6.842180252075195,45205.5,11540107,0.5215000000000001,45305.9756
2021,Belgium,316079.2695,0.4322,0.4322,6.469699382781982,48174.2,11570844,0.5222,48855.3402
2022,Belgium,312826.4911,0.4322,0.4322,6.200619220733643,49321.7,11641820,0.522,50450.855
2023,Belgium,313024.0875,0.4322,0.4322,6.163187980651855,49738.60000000001,11712893,0.5226000000000001,50789.2772
1995,Brazil,51751.4619,0.6857000000000001,0.6857000000000001,3.37947154045105,36241.6,161735073,0.6941,15313.4925
1996,Brazil,51378.5994,0.6857000000000001,0.6857000000000001,3.372252225875854,36464.6,164202549,0.6941,15235.6856
1997,Brazil,51254.0918,0.6857000000000001,0.6857000000000001,3.342926502227783,37139.3,166661659,0.6941,15332.1122
1998,Brazil,49484.3905,0.6857000000000001,0.6857000000000001,3.326940298080444,36603.8,169159655,0.6940000000000001,14873.8519
1999,Brazil,48044.6191,0.6857000000000001,0.6857000000000001,3.354067087173462,36166.1,171641543,0.6941,14324.2805
2000,Brazil,49195.2206,0.6857000000000001,0.6857000000000001,3.342320203781128,37208.2,174018282,0.6942,14718.8706
2001,Brazil,48816.8024,0.6857000000000001,0.6857000000000001,3.382718801498413,37236.8,176301203,0.6942,14431.2409
2002,Brazil,45427.1829,0.6917,0.6917,3.132491827011108,37900.5,178503484,0.6989000000000001,14501.9244
2003,Brazil,45748.9718,0.6861,0.6861,3.207845449447632,37883.2,180622688,0.6962,14261.6004
2004,Brazil,48042.7489,0.6786,0.6786,3.245588302612305,39615.0,182675143,0.6912,14802.4807
2005,Brazil,47643.3731,0.6936,0.6936,3.192083835601807,40438.10000000001,184688101,0.7021000000000001,14925.4756
2006,Brazil,48141.8159,0.6923,0.6923,3.169068813323975,41597.60000000001,186653106,0.7020000000000001,15191.1577
2007,Brazil,49926.589,0.6789000000000001,0.6789000000000001,3.154135704040527,43678.10000000001,188552320,0.6944,15828.9322
2008,Brazil,51052.3825,0.6795,0.6795,3.124664068222046,45465.5,190367302,0.6965,16338.5138
2009,Brazil,52151.7178,0.6765,0.6765,3.266541004180908,45003.4,192079951,0.6948000000000001,15965.4312
2010,Brazil,55663.9196,0.681,0.681,3.325490474700928,47986.10000000001,193701929,0.6982,16738.5496
2011,Brazil,61915.3423,0.6855,0.6855,3.591700553894043,49488.9,195284734,0.7021000000000001,17238.45
2012,Brazil,65488.3264,0.6782,0.6782,3.785743474960327,50031.9,196876111,0.6977,17298.6548
2013,Brazil,68557.5322,0.6709,0.6709,3.854233026504517,51119.3,198478299,0.6935,17787.5814
2014,Brazil,70518.6016,0.6732,0.6732,4.025773048400879,50964.3,200085127,0.6947,17516.7836
2015,Brazil,69169.3161,0.6817000000000001,0.6817000000000001,4.171684265136719,48769.60000000001,201675532,0.7006,16580.6806
2016,Brazil,64847.8291,0.6848000000000001,0.6848000000000001,4.127083301544189,46813.8,203218114,0.6959000000000001,15712.7582
2017,Brazil,63652.4796,0.6822,0.6822,4.039710998535156,47088.9,204703445,0.6936,15756.681
2018,Brazil,62584.8832,0.681,0.681,3.988697052001953,47602.5,206107261,0.6920000000000001,15690.563
2019,Brazil,61056.4135,0.6722,0.6722,3.884423732757568,47870.5,207455459,0.6877,15718.2589
2020,Brazil,60363.7148,0.7018,0.7018,4.047744750976563,46034.4,208660842,0.6996,14912.9341
2021,Brazil,61683.9018,0.6985,0.6985,4.005990505218506,48125.8,209550294,0.7027,15397.9002
2022,Brazil,61243.6286,0.6918000000000001,0.6918000000000001,3.877776145935059,49343.7,210306415,0.6987,15793.4805
2023,Brazil,62929.6373,0.6918000000000001,0.6918000000000001,3.905118227005005,50578.10000000001,211140729,0.6970000000000001,16114.6643
1995,Canada,114495.1805,0.4791,0.4791,3.252872467041016,52716.60000000001,29459131,0.5784,35198.1942
1996,Canada,118976.09,0.484,0.484,3.358567476272583,53013.2,29767206,0.5785,35424.6718
1997,Canada,125843.4674,0.4902,0.4902,3.441951513290405,54735.5,30059089,0.5796,36561.6758
1998,Canada,131820.9754,0.4918,0.4918,3.511069774627686,56398.10000000001,30329969,0.5812,37544.3866
1999,Canada,137155.2294,0.4927,0.4927,3.502009153366089,58829.7,30599456,0.5830000000000001,39164.7544
2000,Canada,141255.1373,0.5017,0.5017,3.463421583175659,61302.10000000001,30891803,0.5872,40784.8336
2001,Canada,140791.6228,0.4982,0.4982,3.482152223587036,61728.9,31213577,0.5872,40432.3364
2002,Canada,138497.7077,0.5002,0.5002,3.328350305557251,62913.2,31535577,0.5870000000000001,41611.5201
2003,Canada,139634.1348,0.503,0.503,3.343700647354126,63467.60000000001,31836482,0.5875,41760.3894
2004,Canada,144421.5536,0.5071,0.5071,3.369762897491455,64810.4,32132678,0.5898,42858.0989
2005,Canada,153714.0587,0.5104000000000001,0.5104000000000001,3.509139060974121,66255.40000000001,32440173,0.5900000000000001,43803.9385
2006,Canada,168332.6242,0.5139,0.5139,3.769131183624268,67310.0,32759171,0.5902000000000001,44660.8605
2007,Canada,178015.1901,0.5139,0.5139,3.956035137176514,67966.6,33092171,0.5898,44998.3553
2008,Canada,171205.3986,0.5072,0.5072,3.871314287185669,67847.1,33449085,0.5899,44224.1194
2009,Canada,178060.7164,0.497,0.497,4.227341175079346,65060.10000000001,33826370,0.5827,42121.1956
2010,Canada,186658.6134,0.502,0.502,4.351307392120361,66291.2,34196899,0.5846,42897.105
2011,Canada,190870.0001,0.5014000000000001,0.5014000000000001,4.380949974060059,67669.6,34555452,0.5847,43568.171
2012,Canada,195488.181,0.4968,0.4968,4.448119163513184,68137.5,34922516,0.5826,43948.4803
2013,Canada,205750.1833,0.4975,0.4975,4.629653930664063,68991.8,35293433,0.5833,44441.8263
2014,Canada,219418.697,0.4946,0.4946,4.843149662017822,70293.0,35634264,0.5844,45304.98
2015,Canada,235247.6049,0.4935,0.4935,5.224048137664795,70111.1,35962234,0.5855,45031.649
2016,Canada,247262.1687,0.4826,0.4826,5.504304885864258,70051.3,36353343,0.5815,44921.6126
2017,Canada,259417.5236,0.4878,0.4878,5.604118824005127,71288.2,36808497,0.5831000000000001,46290.5181
2018,Canada,264749.5849,0.4845,0.4845,5.660555839538574,72312.2,37295005,0.5834,46770.9391
2019,Canada,268374.4957,0.483,0.483,5.71082592010498,72726.2,37782935,0.5829,46994.0123
2020,Canada,290966.9764,0.4967,0.4967,6.631919860839844,68332.2,38171902,0.5830000000000001,43873.6994
2021,Canada,313544.1662,0.4992,0.4992,6.842238903045654,71230.40000000001,38454057,0.5869,45824.811
2022,Canada,313460.3839,0.4992,0.4992,6.744322299957275,72982.40000000001,38821259,0.5893,46477.6434
2023,Canada,302565.5715,0.4992,0.4992,6.541782379150391,72863.6,39299105,0.5871000000000001,46251.2236
1995,Chile,54022.4679,0.7245,0.7245,3.503385543823242,7501532.5,14527381,0.7078,15420.0753
1996,Chile,58695.1299,0.7245,0.7245,3.633120536804199,7944641.0,14734046,0.7077,16155.5691
1997,Chile,64906.0005,0.7245,0.7245,3.817203760147095,8356909.5,14932434,0.7078,17003.5459
1998,Chile,67551.9465,0.7245,0.7245,3.877676248550415,8515513.0,15127799,0.7078,17420.7278
1999,Chile,65455.9062,0.7245,0.7245,3.922990083694458,8345074.0,15319313,0.7077,16685.2077
2000,Chile,68816.2385,0.7245,0.7245,4.034631729125977,8616019.0,15503635,0.7077,17056.3872
2001,Chile,69926.4678,0.7176,0.7176,4.046023845672607,8804631.0,15683849,0.7062,17282.7625
2002,Chile,72149.7021,0.7108,0.7108,4.133893013000488,8898185.0,15857925,0.7046,17453.2094
2003,Chile,74868.889,0.7040000000000001,0.7040000000000001,4.256008625030518,9137725.0,16024752,0.7023,17591.3381
2004,Chile,76419.1194,0.7149,0.7149,4.256746292114258,9680636.0,16187322,0.7057,17952.4712
2005,Chile,77311.5688,0.7259,0.7259,4.142013549804688,10177073.0,16348778,0.7084,18665.2137
2006,Chile,79198.995,0.7368,0.7368,4.171564102172852,10714787.0,16509195,0.7104,18985.4441
2007,Chile,81770.7933,0.7371000000000001,0.7371000000000001,4.1202392578125,11130969.0,16671581,0.7102,19846.1273
2008,Chile,92595.0188,0.7374,0.7374,4.434687614440918,11409278.0,16838988,0.7101000000000001,20879.7155
2009,Chile,91328.4878,0.7377,0.7377,4.541804790496826,11117999.0,17009731,0.7098,20108.4138
2010,Chile,89004.1076,0.7427,0.7427,4.238758563995361,11650203.0,17181464,0.7124,20997.6819
2011,Chile,91155.9638,0.7477,0.7477,4.28352165222168,12240759.0,17351816,0.7187,21280.6133
2012,Chile,97976.96,0.7391000000000001,0.7391000000000001,4.297109603881836,12768681.0,17519119,0.7149,22800.6658
2013,Chile,101925.9958,0.7305,0.7305,4.320170402526855,13159090.0,17687006,0.7192000000000001,23593.0503
2014,Chile,103306.4099,0.7291000000000001,0.7291000000000001,4.406376838684082,13258738.0,17864195,0.7130000000000001,23444.7518
2015,Chile,109937.4446,0.7276,0.7276,4.57556676864624,13426294.0,18047625,0.7124,24027.0651
2016,Chile,110287.8343,0.7196,0.7196,4.618142604827881,13491875.0,18267221,0.7081000000000001,23881.4266
2017,Chile,107604.318,0.7116,0.7116,4.637969017028809,13437162.0,18558868,0.7086,23200.7401
2018,Chile,108230.8324,0.7132000000000001,0.7132000000000001,4.608121395111084,13689605.0,18893191,0.7063,23486.9746
2019,Chile,107361.5507,0.7148,0.7148,4.638782024383545,13572533.0,19197744,0.7031000000000001,23144.3414
2020,Chile,102105.57,0.7164,0.7164,4.985223770141602,12624784.0,19370624,0.6975,20481.6411
2021,Chile,106086.5014,0.7022,0.7022,4.609344959259033,14044486.0,19456334,0.6977,23015.5282
2022,Chile,106458.8128,0.6880000000000001,0.6880000000000001,4.554277896881104,14316071.0,19553036,0.6934,23375.5633
2023,Chile,105195.3597,0.6880000000000001,0.6880000000000001,4.576284885406494,14270223.0,19658835,0.6927,22987.0651
1995,China,15390.8052,0.4774,0.4774,4.6461421,15351.2,1220133927,0.4091,3661.1255
1996,China,15987.4245,0.4713,0.4713,4.7944493,15744.5,1230944812,0.43,3686.0544
1997,China,18290.7807,0.471,0.471,5.1906912,16691.0,1241139622,0.4464,3861.0902
1998,China,20120.5432,0.472,0.472,5.550454,16615.5,1250847127,0.4591,3754.9906
1999,China,23242.5055,0.4813,0.4813,5.8293066,17475.9,1260176655,0.4692,3901.6388
2000,China,26194.7489,0.498,0.498,6.1206998,18458.9,1269581175,0.4775,4090.8592
2001,China,27064.703,0.5072,0.5072,6.034199,19602.0,1278725063,0.4844,4273.8796
2002,China,29109.5531,0.5346000000000001,0.5346000000000001,5.9563532,21560.0,1286866839,0.4901,4687.8464
2003,China,31315.4383,0.5428000000000001,0.5428000000000001,5.9779138,23330.6,1294517326,0.4903,5045.5531
2004,China,34350.6002,0.546,0.546,6.0138242,25696.1,1302100316,0.5061,5532.3564
2005,China,37813.8768,0.5577,0.5577,6.1669074,27738.0,1310027136,0.5229,5946.5808
2006,China,41711.6152,0.559,0.559,6.104401,30944.9,1318054036,0.5393,6607.2977
2007,China,48943.6991,0.562,0.562,6.4455044,34566.3,1325813582,0.5582,7327.7336
2008,China,49752.076,0.5622,0.5622,6.3527994,36306.2,1333821016,0.5691,7681.4295
2009,China,52031.7361,0.5627,0.5627,6.3191053,39054.9,1342522716,0.5820000000000001,8054.5902
2010,China,60274.2589,0.5665,0.5665,6.7921769,42477.8,1351561514,0.6276,8755.0278
2011,China,63282.0082,0.5646,0.5646,6.7154447,45634.9,1360250664,0.6677000000000001,9322.965
2012,China,67667.0836,0.5531,0.5531,6.7263384,48542.10000000001,1369520864,0.6655,9954.2456
2013,China,74026.785,0.5621,0.5621,6.9173763,51935.2,1379008040,0.6656000000000001,10519.3864
2014,China,82927.3938,0.5546,0.5546,6.9379847,55373.7,1387951972,0.6674,11275.4954
2015,China,93039.3998,0.5555,0.5555,7.1046375,58979.60000000001,1396134174,0.6741,11906.592
2016,China,104399.2855,0.5497000000000001,0.5497000000000001,8.304753303527832,62663.5,1404052632,0.6742,12571.0252
2017,China,112384.2956,0.5574,0.5574,8.435375213623047,66622.90000000001,1412354727,0.6771,13322.9764
2018,China,118003.2869,0.5552,0.5552,8.39976978302002,70786.3,1419008956,0.6762,14048.398
2019,China,127936.7247,0.5539000000000001,0.5539000000000001,8.667007446289062,74760.7,1423520357,0.6754,14761.346
2020,China,138436.0944,0.5602,0.5602,9.39138889312744,76295.90000000001,1426106093,0.6778000000000001,14740.7406
2021,China,147148.7706,0.5613,0.5613,9.223400115966797,82720.8,1426437267,0.6795,15953.8486
2022,China,142796.0752,0.5644,0.5644,8.818426132202148,85270.0,1425179569,0.6788000000000001,16192.9269
