# Net National Wealth to Net National Income Ratio
Percentile;Year;"USA";"France";"Germany";"China";"United Kingdom";"Japan";"Brazil";"Russian Federation";"South Africa";"India";"Indonesia";"Egypt";"Nigeria"
pall;2012;4.023607730865479;5.885493278503418;4.357131004333496;6.7263384;4.721261978149414;6.703917026519775;3.785743474960327;4.228466033935547;3.513330698013306;5.787715904058577;5.817426204681396;3.29039454460144;3.640036106109619
pall;2013;4.318360328674316;5.805593967437744;4.560274124145508;6.9173763;4.686753749847412;6.655556201934814;3.854233026504517;4.362656116485596;3.61333703994751;5.055397987365723;5.783810138702393;3.239388942718506;3.579737901687622
pall;2014;4.547023296356201;5.717767238616943;4.743776321411133;6.9379847;4.849747180938721;6.651069641113281;4.025773048400879;4.494563102722168;3.65962290763855;5.170209884643555;5.818944454193115;3.397666931152344;3.472707509994507
pall;2015;4.624646186828613;5.595700740814209;4.949355125427246;7.1046375;5.006302833557129;6.313905239105225;4.171684265136719;4.533139705657959;3.743928909301758;5.2298264503479;5.897138118743896;3.619337320327759;3.400484323501587
pall;2016;4.748490810394287;5.677359104156494;5.220973968505859;8.304753303527832;5.12589168548584;6.310963153839111;4.127083301544189;4.462017059326172;3.762804985046387;5.207787036895752;5.582931518554688;3.50430965423584;3.309880971908569
pall;2017;4.995920181274414;5.763885021209717;5.530387878417969;8.435375213623047;5.145808219909668;6.269813537597656;4.039710998535156;4.281611919403076;3.805205106735229;5.195275783538818;5.515262603759766;3.193150520324707;3.362427949905396
pall;2018;5.014717578887939;5.825246334075928;5.841221809387207;8.39976978302002;5.043431758880615;6.144940376281738;3.988697052001953;4.111283779144287;3.71396279335022;5.137855529785156;5.447807788848877;3.347699165344238;3.302111148834229
pall;2019;5.173543930053711;5.958473682403564;6.151056289672852;8.667007446289062;4.908692836761475;6.066953659057617;3.884423732757568;4.253844261169434;3.590521097183228;5.161988258361816;5.612815856933594;3.406823396682739;3.242964029312134
pall;2020;6.025566101074219;6.728958606719971;6.846583366394043;9.391388893127441;5.553072929382324;6.46146297454834;4.047744750976563;4.573562622070313;3.886005401611328;5.382986068725586;5.822142601013184;3.992817401885986;3.583817481994629
pall;2021;6.242706298828125;6.590721607208252;6.868946075439453;9.223400115966797;5.183806896209717;6.586216926574707;4.005990505218506;4.222164154052734;3.689835071563721;4.834756374359131;5.425046443939209;3.912186622619629;3.570924758911133
pall;2022;6.026098251342773;6.592650413513184;6.938467979431152;8.818426132202148;4.816930294036865;6.802016258239746;3.877776145935059;4.377748012542725;3.542893648147583;4.80004358291626;5.291352272033691;3.901346206665039;3.331398010253906
pall;2023;5.777337074279785;6.209986686706543;6.923993110656738;8.771520614624023;4.410388946533203;6.922892093658447;3.905118227005005;4.310150623321533;3.440245866775513;4.794853210449219;5.299530982971191;3.850945949554443;3.327289819717407
